0.402857, 1.864015
0.619832, 1.470656
1.447162, 0.635240
3.083762, 0.059505
0.069252, 3.016618
0.530311, 1.617414
3.945296, 0.000188
0.003259, 3.774897
1.996520, 0.344589
0.476358, 1.715610
3.843795, 0.001556
2.166719, 0.278807
2.183910, 0.272687
0.003055, 3.781980
0.738328, 1.301287
2.757325, 0.115247
1.005321, 0.994693
0.568920, 1.551848
2.944956, 0.080606
0.303051, 2.101048
0.004239, 3.743823
1.489932, 0.607421
2.360351, 0.214977
0.002794, 3.791372
0.002277, 3.811416
0.002937, 3.786171
0.272174, 2.185362
0.999633, 1.000367
3.392942, 0.024966
1.751317, 0.457824
1.985519, 0.349181
2.707768, 0.125649
1.615370, 0.531481
2.577731, 0.155605
0.169610, 2.522261
2.211107, 0.263190
0.016522, 3.502368
3.421697, 0.022565
0.149834, 2.601497
3.052628, 0.063919
0.520973, 1.633835
1.080119, 0.922968
1.088921, 0.914866
0.221733, 2.338190
1.555275, 0.566848
1.507897, 0.596039
2.641017, 0.140534
2.322720, 0.226531
1.739042, 0.464132
0.034360, 3.292899
0.041946, 3.222720
1.452700, 0.631580
0.008628, 3.637088
0.704320, 1.347369
1.527326, 0.583925
0.024009, 3.404217
0.777209, 1.250831
0.159063, 2.563755
3.170746, 0.048111
1.873448, 0.398490
0.346480, 1.991978
0.265124, 2.205515
0.366685, 1.944504
0.091459, 2.881769
0.235032, 2.295827
0.468730, 1.730175
3.418649, 0.022813
1.189068, 0.827292
1.996393, 0.344642
0.317739, 2.063006
1.432458, 0.645045
2.281411, 0.239675
0.139045, 2.647493
3.815569, 0.002176
2.680511, 0.131604
0.987233, 1.012849
0.614658, 1.478653
1.799071, 0.433893
1.843484, 0.412486
0.063303, 3.056902
0.011455, 3.583344
3.358349, 0.028030
0.517905, 1.639281
0.024762, 3.395324
3.604735, 0.010279
1.141287, 0.868045
2.687054, 0.130160
0.000139, 3.953064
2.745474, 0.117685
3.710681, 0.005430
3.492247, 0.017225
0.828847, 1.187206
2.614759, 0.146672
1.205224, 0.813916
1.552352, 0.568615
2.115739, 0.297507
2.400416, 0.203106
3.817369, 0.002134
1.815063, 0.426092
0.973439, 1.026918
0.524400, 1.627781
0.976681, 1.023594
0.158898, 2.564417
1.104019, 0.901127
2.868777, 0.093791
0.224215, 2.330161
0.742903, 1.295230
1.671900, 0.499821
2.461885, 0.185727
0.010271, 3.604891
0.655155, 1.417489
3.707840, 0.005539
0.614838, 1.478374
0.014693, 3.529831
0.339708, 2.008328
0.337848, 2.012859
0.065063, 3.044768
1.706165, 0.481355
0.085276, 2.917194
0.180923, 2.479522
0.226299, 2.323464
2.290385, 0.236778
1.895807, 0.388275
2.938435, 0.081689
0.970363, 1.030083
3.952164, 0.000144
2.601285, 0.149885
1.009206, 0.990836
0.009698, 3.615787
0.277625, 2.170019
1.254795, 0.774089
0.077762, 2.962327
0.356908, 1.967238
2.369660, 0.212180
0.991232, 1.008807
0.229808, 2.312277
0.298613, 2.112794
1.535808, 0.578699
0.108282, 2.792032
0.103727, 2.815459
0.183893, 2.468582
0.190888, 2.443257
1.679658, 0.495593
3.070121, 0.061417
0.015417, 3.518749
2.527906, 0.168150
0.185879, 2.461330
0.067665, 3.027164
1.159214, 0.852542
0.004762, 3.728732
0.878840, 1.128981
0.438436, 1.789856
0.021668, 3.432861
2.192258, 0.269748
1.729512, 0.469075
0.000208, 3.942549
0.026264, 3.378014
0.968556, 1.031946
1.726015, 0.470900
1.757719, 0.454559
0.417615, 1.832690
1.022985, 0.977276
2.259940, 0.246701
2.139394, 0.288727
1.782568, 0.442054
1.782455, 0.442110
0.132325, 2.677266
1.301210, 0.738386
2.632794, 0.142439
3.485396, 0.017710
0.324495, 2.045917
2.439230, 0.192016
0.309334, 2.084621
1.208013, 0.811627
1.587587, 0.547608
0.466023, 1.735389
3.595830, 0.010760
2.842989, 0.098523
3.312201, 0.032420
1.005193, 0.994821
0.406811, 1.855541
2.452969, 0.188186
0.107833, 2.794317
1.567857, 0.559293
2.212514, 0.262705
3.569530, 0.012250
0.041988, 3.222349
0.463908, 1.739476
0.265865, 2.203380
1.611393, 0.533767
0.230193, 2.311054
0.292644, 2.128781
0.001119, 3.867296
0.719412, 1.326685
0.113517, 2.765824
0.003859, 3.755365
1.664855, 0.503685
0.976379, 1.023903
2.524353, 0.169068
0.722548, 1.322435
0.366642, 1.944604
1.678763, 0.496080
0.016949, 3.496193
2.270451, 0.243245
0.025603, 3.385565
0.195074, 2.428385
3.505603, 0.016301
0.615177, 1.477849
0.187337, 2.456038
0.290789, 2.133796
0.416352, 1.835338
1.481393, 0.612894
0.792795, 1.231233
0.960348, 1.040454
2.074790, 0.313137
1.777690, 0.444488
0.305855, 2.093688
0.195652, 2.426350
0.000782, 3.888930
1.862527, 0.403550
3.336689, 0.030047
1.038309, 0.962411
1.375422, 0.684287
1.163002, 0.849299
0.473505, 1.721037
2.601367, 0.149866
0.185417, 2.463015
3.717914, 0.005157
0.210152, 2.376458
2.949304, 0.079889
1.470573, 0.619886
2.982359, 0.074556
0.012717, 3.561631
0.070898, 3.005830
1.239005, 0.786581
1.307881, 0.733376
1.930970, 0.372596
0.471177, 1.725484
0.139652, 2.644850
0.228751, 2.315635
0.710762, 1.338494
0.399854, 1.870493
0.637315, 1.444035
0.341693, 2.003513
0.164712, 2.541324
0.061636, 3.068575
0.844489, 1.168646
0.204759, 2.394748
2.191308, 0.270081
3.569401, 0.012258
3.105820, 0.056485
2.028337, 0.331549
0.076134, 2.972436
0.741443, 1.297160
2.306876, 0.231515
0.742069, 1.296332
2.693294, 0.128791
3.839027, 0.001653
0.377062, 1.920847
2.710171, 0.125132
1.020668, 0.979544
0.000328, 3.927887
3.999188, 0.000000
2.301479, 0.233229
3.270495, 0.036691
2.210389, 0.263438
0.295076, 2.122241
1.915027, 0.379647
3.718266, 0.005144
0.723506, 1.321140
0.006640, 3.680692
0.986636, 1.013453
0.590546, 1.516666
0.634357, 1.448496
2.454885, 0.187656
1.297575, 0.741129
0.004678, 3.731091
1.698246, 0.485575
0.004546, 3.734836
0.015591, 3.516134
3.096321, 0.057775
1.526242, 0.584595
1.233676, 0.790837
1.932034, 0.372129
0.033560, 3.300788
0.249631, 2.251107
0.143734, 2.627245
3.502831, 0.016490
1.863243, 0.403216
3.043208, 0.065291
2.506278, 0.173787
0.317622, 2.063302
1.032670, 0.967855
1.781970, 0.442352
0.813411, 1.205839
0.144275, 2.624932
1.305719, 0.734997
2.177922, 0.274808
3.479354, 0.018143
0.065362, 3.042723
1.930172, 0.372947
3.705184, 0.005642
3.589343, 0.011118
3.316266, 0.032019
0.882208, 1.125171
0.846308, 1.166508
0.696357, 1.358436
0.026463, 3.375767
1.205780, 0.813459
1.954938, 0.362174
0.349016, 1.985912
1.952686, 0.363144
0.239741, 2.281207
0.000465, 3.914236
0.074801, 2.980810
0.020535, 3.447327
2.908743, 0.086728
0.503781, 1.664680
0.005218, 3.716264
1.261582, 0.768775
3.528450, 0.014782
3.083455, 0.059547
2.933042, 0.082591
0.353848, 1.974442
2.864448, 0.094576
0.030258, 3.334460
0.440744, 1.785202
3.420655, 0.022650
1.294014, 0.743824
0.564117, 1.559808
3.800047, 0.002563
0.026287, 3.377753
0.214337, 2.362475
0.922184, 1.080968
1.099666, 0.905067
2.837688, 0.099513
2.329267, 0.224492
0.214038, 2.363469
2.504845, 0.174164
0.634363, 1.448486
0.072960, 2.992518
0.988630, 1.011435
2.187656, 0.271365
3.026768, 0.067724
0.400697, 1.868671
0.504838, 1.662760
0.003364, 3.771348
1.236570, 0.788523
3.637736, 0.008596
0.884663, 1.122402
2.580247, 0.154988
1.100206, 0.904578
3.470917, 0.018758
0.123435, 2.718101
1.541013, 0.575511
3.599768, 0.010546
1.165099, 0.847509
1.936930, 0.369985
3.132200, 0.052991
0.152031, 2.592386
2.119635, 0.296049
0.235635, 2.293943
2.407594, 0.201024
0.923617, 1.079417
0.254914, 2.235354
0.039067, 3.248452
0.366849, 1.944127
2.171816, 0.276983
2.095712, 0.305082
0.853644, 1.157929
0.206464, 2.388932
0.044268, 3.202666
1.685598, 0.492375
1.324401, 0.721096
0.010089, 3.608319
1.908933, 0.382367
1.996441, 0.344622
0.001088, 3.869158
0.888132, 1.118501
0.005497, 3.708937
3.030300, 0.067197
1.956186, 0.361637
0.127833, 2.697681
1.836879, 0.415619
0.431073, 1.804827
0.296687, 2.117927
0.037924, 3.258959
1.712548, 0.477974
0.777681, 1.250232
0.593746, 1.511549
2.256781, 0.247746
1.784702, 0.440992
1.929757, 0.373129
2.705696, 0.126096
0.642037, 1.436948
2.869483, 0.093664
0.119013, 2.739080
1.082667, 0.920616
0.534269, 1.610521
0.538459, 1.603269
1.148115, 0.862110
3.582991, 0.011475
0.730811, 1.311312
1.859646, 0.404893
2.944165, 0.080737
0.009594, 3.617807
2.963455, 0.077580
3.147267, 0.051052
0.701732, 1.350953
0.263129, 2.211285
3.115854, 0.055141
0.156421, 2.574416
0.134814, 2.666132
2.099693, 0.303566
0.954759, 1.046288
2.332472, 0.223499
2.244128, 0.251962
0.153596, 2.585941
0.003264, 3.774731
1.310553, 0.731378
3.594665, 0.010824
0.438944, 1.788829
2.555921, 0.161022
3.540410, 0.014019
2.540390, 0.164950
3.758172, 0.003770
2.271568, 0.242879
0.223944, 2.331035
0.893769, 1.112195
3.246582, 0.039272
2.861769, 0.095063
1.266806, 0.764707
0.464742, 1.737863
0.185881, 2.461323
1.637045, 0.519162
0.514183, 1.645920
2.706017, 0.126027
1.577978, 0.553274
1.676052, 0.497555
0.493351, 1.683793
3.340800, 0.029658
0.211454, 2.372088
1.792119, 0.437317
3.200920, 0.044474
0.818234, 1.199982
0.658224, 1.412983
0.962669, 1.038041
2.442649, 0.191058
0.329985, 2.032211
3.011789, 0.069986
2.697652, 0.127840
1.474161, 0.617560
0.407746, 1.853547
1.747633, 0.459710
1.306154, 0.734670
0.077306, 2.965149
0.494614, 1.681463
0.710304, 1.339123
2.179741, 0.274163
0.014437, 3.533820
1.527137, 0.584042
0.093098, 2.872621
0.097837, 2.846678
0.000157, 3.950086
1.658243, 0.507332
0.000485, 3.912379
1.929220, 0.373366
2.774941, 0.111679
0.174488, 2.503618
1.135827, 0.872819
1.698966, 0.485191
0.169054, 2.524407
0.388600, 1.895088
0.025089, 3.391510
0.217242, 2.352873
0.230961, 2.308626
2.214123, 0.262151
0.406868, 1.855420
0.007816, 3.654193
2.361981, 0.214486
2.456267, 0.187274
0.019844, 3.456371
2.765323, 0.113619
3.316075, 0.032038
0.172616, 2.510734
0.557820, 1.570326
3.880680, 0.000903
0.007741, 3.655818
0.325595, 2.043158
2.337220, 0.222032
1.918961, 0.377898
0.757028, 1.276734
0.848218, 1.164268
2.224138, 0.258720
2.852890, 0.096690
1.699419, 0.484948
0.035318, 3.283599
0.088577, 2.898101
3.481145, 0.018014
3.634359, 0.008761
0.454366, 1.758099
3.884545, 0.000845
0.742065, 1.296337
0.013876, 3.542690
1.385009, 0.677553
3.587360, 0.011229
0.727173, 1.316196
0.238074, 2.286362
0.329459, 2.033517
3.303391, 0.033298
0.116855, 2.749490
0.445751, 1.775168
0.048807, 3.165115
1.607586, 0.535961
0.795122, 1.228337
1.223245, 0.799229
3.946797, 0.000178
1.162332, 0.849872
1.199033, 0.819018
2.896137, 0.088921
0.393111, 1.885169
0.004350, 3.740539
0.068161, 3.023851
2.175732, 0.275587
0.009694, 3.615858
0.233836, 2.299571
2.110991, 0.299291
3.495658, 0.016986
1.785208, 0.440741
1.817010, 0.425150
3.780170, 0.003106
0.889212, 1.117290
3.667523, 0.007212
3.740879, 0.004338
3.973584, 0.000044
0.428713, 1.809666
0.004732, 3.729563
1.068054, 0.934186
3.186487, 0.046193
0.014948, 3.525895
0.664915, 1.403222
2.833154, 0.100364
0.220398, 2.342537
1.084606, 0.918829
3.859867, 0.001249
1.426104, 0.649320
0.846922, 1.165787
2.592394, 0.152029
0.847819, 1.164736
1.867259, 0.401352
2.903860, 0.087574
0.928514, 1.074137
0.864782, 1.145035
1.095134, 0.909188
2.938260, 0.081719
0.145408, 2.620113
0.920784, 1.082485
0.000853, 3.884019
3.823304, 0.001996
1.231357, 0.792696
2.352550, 0.217340
0.159945, 2.560221
0.682576, 1.377849
2.806839, 0.105390
1.610524, 0.534267
1.341220, 0.708778
0.773350, 1.255737
0.780577, 1.246566
0.007179, 3.668256
3.647544, 0.008126
3.366518, 0.027289
1.972926, 0.354491
0.001554, 3.843890
2.202839, 0.266053
0.226241, 2.323648
0.521826, 1.632325
0.585325, 1.525064
0.587286, 1.521903
2.979823, 0.074957
3.218163, 0.042467
0.061638, 3.068560
1.011569, 0.988497
0.002675, 3.795786
1.563110, 0.562134
0.688383, 1.369629
3.480593, 0.018054
0.693227, 1.362816
0.361931, 1.955503
1.642998, 0.515818
2.028342, 0.331547
0.413534, 1.841270
0.039015, 3.248927
0.845339, 1.167646
0.732076, 1.309619
0.609723, 1.486332
1.557028, 0.565791
0.028018, 3.358476
0.773666, 1.255335
1.489509, 0.607691
3.211404, 0.043248
2.476624, 0.181707
1.043648, 0.957284
1.384951, 0.677594
1.069185, 0.933128
2.909209, 0.086648
0.289058, 2.138492
0.008329, 3.643276
0.776600, 1.251603
0.170634, 2.518320
0.218727, 2.347996
1.422424, 0.651808
0.292255, 2.129830
0.196807, 2.422289
0.887721, 1.118964
0.804954, 1.216185
0.000526, 3.908763
0.069234, 3.016738
0.113679, 2.765028
2.448996, 0.189289
0.547937, 1.587026
0.932118, 1.070268
3.487702, 0.017546
0.030890, 3.327873
0.575809, 1.540526
3.993926, 0.000002
3.022971, 0.068294
0.000211, 3.942129
0.030784, 3.328973
0.398793, 1.872791
1.878319, 0.396248
0.059612, 3.082992
0.333092, 2.024527
1.278988, 0.755294
0.010070, 3.608674
0.144134, 2.625536
0.349454, 1.984869
3.485896, 0.017674
0.311307, 2.079511
3.768629, 0.003446
0.052067, 3.139342
1.614328, 0.532079
0.588734, 1.519573
0.665071, 1.402996
0.013221, 3.553292
3.637989, 0.008584
1.711464, 0.478547
1.192737, 0.824237
2.521922, 0.169698
0.897159, 1.108420
0.367886, 1.941741
3.986012, 0.000012
2.959810, 0.078171
2.094160, 0.305675
2.362086, 0.214454
2.865441, 0.094396
0.498877, 1.673628
0.582950, 1.528903
0.636810, 1.444796
0.335248, 2.019225
1.960750, 0.359679
0.067800, 3.026263
0.522199, 1.631666
0.000077, 3.965004
2.114821, 0.297851
0.666463, 1.400976
0.639958, 1.440063
1.133105, 0.875208
1.257212, 0.772193
3.830534, 0.001834
0.209382, 2.379050
3.408147, 0.023680
0.015006, 3.525004
1.269040, 0.762973
0.730078, 1.312294
0.750673, 1.285017
0.035959, 3.277441
2.708104, 0.125577
0.083211, 2.929359
2.697248, 0.127928
1.184977, 0.830711
0.396631, 1.877486
1.219989, 0.801864
3.968756, 0.000061
2.335867, 0.222450
0.247501, 2.257522
2.793646, 0.107965
0.026228, 3.378426
2.606983, 0.148521
1.194343, 0.822903
3.249670, 0.038934
0.052246, 3.137950
0.174529, 2.503464
1.544706, 0.573258
0.083835, 2.925662
0.590436, 1.516843
1.468027, 0.621540
1.170007, 0.843332
2.685720, 0.130453
1.302266, 0.737591
0.878222, 1.129682
0.672078, 1.392863
1.345916, 0.705371
0.094421, 2.865303
0.999113, 1.000887
1.554479, 0.567329
1.457311, 0.628545
3.373314, 0.026681
3.838783, 0.001658
0.508530, 1.656078
1.600272, 0.540198
3.342181, 0.029528
0.000005, 3.991267
0.002438, 3.804934
3.351535, 0.028656
0.347107, 1.990476
2.501110, 0.175151
2.979672, 0.074981
0.238710, 2.284392
0.797437, 1.225464
0.677433, 1.385180
3.158834, 0.049590
1.470882, 0.619685
3.649091, 0.008053
1.926054, 0.374760
0.304724, 2.096652
0.132248, 2.677613
0.976402, 1.023879
3.043521, 0.065245
1.803995, 0.431480
0.879118, 1.128666
1.456700, 0.628947
0.429262, 1.808538
2.640772, 0.140591
0.076418, 2.970665
2.561220, 0.159695
0.015037, 3.524531
0.217747, 2.351214
1.997506, 0.344180
0.770407, 1.259494
1.541714, 0.575083
3.534852, 0.014371
3.521840, 0.015214
1.740301, 0.463483
2.443929, 0.190701
0.070899, 3.005826
1.455469, 0.629756
2.297745, 0.234419
3.810176, 0.002307
1.510480, 0.594416
0.386513, 1.899705
1.040914, 0.959906
0.162788, 2.548907
1.309697, 0.732017
0.450944, 1.764849
2.565365, 0.158662
